"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000026750",1355.22836979182,-0.341089881009342,0.125759484543875,0.000547290371450348,0.0373144369649508
"ENSMUSG00000049115",775.751487108399,0.298119494582394,0.100041245479504,0.000541615798724074,0.0373144369649508
"ENSMUSG00000028672",3059.40067966054,-0.360793726486655,0.153223843829004,0.000546043329685696,0.0373144369649508
"ENSMUSG00000039477",467.779783577534,0.359550570972046,0.150480439049656,0.00055742521458985,0.0373924430238579
"ENSMUSG00000024378",1113.36575192018,-0.352696586829729,0.137348485616284,0.000554009602565399,0.0373924430238579
"ENSMUSG00000029545",1918.19098765508,-0.35835925671108,0.148515581603915,0.000568282344742544,0.0377285887509744
"ENSMUSG00000024052",5285.4546669672,-0.351811773537265,0.18731077372983,0.000571507836333586,0.0377285887509744
"ENSMUSG00000044533",2659.06366122649,-0.349936425442695,0.136342529597394,0.000592655752688664,0.0388166185107426
"ENSMUSG00000089678",2324.42845148597,-0.353229796485034,0.143112647404065,0.000622188785206478,0.0404325493386522
"ENSMUSG00000033860",69384.569117227,0.311658992622146,0.299305807515635,0.000656405395044595,0.0410524817742928
"ENSMUSG00000067547",1086.60318099689,-0.340694633566517,0.12969877369082,0.000655143719367706,0.0410524817742928
"ENSMUSG00000018585",494.18984493326,-0.35403759128156,0.167808352959091,0.000655909971304501,0.0410524817742928
"ENSMUSG00000027582",176.228812801005,-0.354329093741744,0.16789980991406,0.000649732162415098,0.0410524817742928
"ENSMUSG00000028001",98935.9507961947,0.31014742236319,0.3172585338065,0.000641358389861336,0.0410524817742928
"ENSMUSG00000048897",143.801807919768,0.35184812920969,0.161124916978499,0.000731008976804939,0.0421859839933417
"ENSMUSG00000026083",939.776753729346,0.339275394713842,0.13032495009541,0.000705308159519432,0.0421859839933417
"ENSMUSG00000022521",327.355357489797,0.340456515698519,0.132898673526041,0.000740532751617118,0.0421859839933417
"ENSMUSG00000027371",128.050720008817,-0.34698601991165,0.177799878000719,0.000724191509743149,0.0421859839933417
"ENSMUSG00000024483",641.426210294282,0.344082184527063,0.136920471839112,0.000737229834072418,0.0421859839933417
"ENSMUSG00000028410",1440.28221300995,-0.331656260726315,0.123932515679511,0.000708641329608558,0.0421859839933417
"ENSMUSG00000050608",370.081500311397,-0.350587946872991,0.149134892450954,0.000739953313956401,0.0421859839933417
"ENSMUSG00000038393",1030.37919390063,-0.341184247039176,0.188978543588287,0.000734961061831098,0.0421859839933417
"ENSMUSG00000013275",136.576255624914,0.290700968226375,0.403379475026504,0.000699450659515755,0.0421859839933417
"ENSMUSG00000039704",175.542541857048,-0.258741129284554,0.586875996991386,0.00073830110957874,0.0421859839933417
"ENSMUSG00000001855",240.157177883908,0.352394455149535,0.152325894327445,0.000714808938200531,0.0421859839933417
"ENSMUSG00000010651",14053.7727004831,-0.314529023138082,0.256264394992908,0.000735885602390795,0.0421859839933417
"ENSMUSG00000026922",1340.73897326725,-0.317556937212931,0.249267741124262,0.000724087822015317,0.0421859839933417
"ENSMUSG00000029478",556.446367656526,0.343440639448003,0.136525797525552,0.000745532537511568,0.0421859839933417
"ENSMUSG00000006498",806.628768832246,0.327361684785876,0.121985926794663,0.000754542619701296,0.0421899377747731
"ENSMUSG00000028692",4488.49646482114,-0.3267598867279,0.121573754706601,0.000755746661269679,0.0421899377747731
"ENSMUSG00000093485",312.900713052162,-0.211888256925569,0.788535427129387,0.000767723077830627,0.0425728037426344
"ENSMUSG00000052392",373.136489989073,-0.326310671261516,0.214278091967897,0.0007843638197029,0.0432075380946273
"ENSMUSG00000000171",2460.93314221343,-0.342301470147758,0.137386985709421,0.000793160206365429,0.0434046486614976
"ENSMUSG00000049960",181.850103847174,-0.346612788059503,0.146036292148759,0.000813648098223779,0.0442348031439568
"ENSMUSG00000025089",3508.48163133376,0.34351215376674,0.175062788161665,0.000824749034520004,0.0445471588905026
"ENSMUSG00000018770",2480.45698727143,-0.342112210321178,0.139339192494452,0.000837207937892961,0.0449283588864106
"ENSMUSG00000061028",152.716417656495,0.346225028125718,0.1528750162228,0.000874441841065609,0.0466256873973316
"ENSMUSG00000061540",369.389683528691,0.228573887580129,0.619686352538393,0.000892894226992946,0.0473063323574989
"ENSMUSG00000053436",980.160648656942,-0.326557483278362,0.196351405754332,0.000951683875952431,0.0482689419522702
"ENSMUSG00000071014",350.828209550811,-0.343682575469514,0.160679930861226,0.000942673008004639,0.0482689419522702
"ENSMUSG00000023832",735.150312282118,-0.313189826785115,0.222678835764205,0.000944831120359069,0.0482689419522702
"ENSMUSG00000042605",1016.67589088745,0.305552155977743,0.11129561899907,0.000932424353248333,0.0482689419522702
"ENSMUSG00000028367",1471.44047698974,-0.339707968322297,0.141413716483843,0.000947742317075285,0.0482689419522702
"ENSMUSG00000027792",1408.84693141342,-0.338164363811185,0.175713773684613,0.000948884385648,0.0482689419522702
"ENSMUSG00000016427",394.062521593859,-0.343689011978329,0.160753196323074,0.000942147005098085,0.0482689419522702
"ENSMUSG00000061751",310.957275331881,0.335559832688614,0.179611926680536,0.000963963952213439,0.0485954676030993
"ENSMUSG00000039196",8127.31202792515,0.282267729283113,0.303527609331489,0.000984322896325709,0.0493228786243207
