"gene","score"
"Ubl7",0.974058771618858
"Gm27252",0.972732291728575
"Hmga1b",0.972732291728575
"Ccdc125",0.971171013443635
"Noc3l",0.970490507800788
"Pon2",0.970254774596377
"Galnt15",0.969182989940468
"S1pr5",0.968990431623809
"Rgl1",0.968990431623809
"Il22ra1",0.968236389832569
"Abi3",0.967479441484118
"A2ml1",0.967264142408867
"Shroom3",0.967264142408867
"Chst15",0.966338793660817
"Cmklr1",0.965856784453952
"Cltb",0.964772030725484
"Washc2",0.964660544340848
"Sec14l4",0.962753581261222
"Serpina3m",0.962166214525724
"Dnajc11",0.961756997873286
"Snip1",0.961756997873286
"Akap9",0.95912133007685
"Ddx54",0.95912133007685
"Zmiz2",0.95912133007685
"Treml4",0.958597244265818
"Ep400",0.958597244265818
"Elmod3",0.958582469225267
"Brd3",0.95843061917301
"Srfbp1",0.957486739455475
"Slc35f6",0.957486739455475
"Tlk1",0.956791845930167
"Lrrfip1",0.956356110861151
"Brf1",0.953873720811479
"Stk3",0.953873720811479
"Gtf3c6",0.953873720811479
"Prrc2c",0.953873720811479
"Gjb1",0.953873720811479
"Naip2",0.952034931989546
"Ccdc86",0.951200728632569
"Usp1",0.950964567090893
"Qsox2",0.950447435601379
"Klf2",0.949345884418111
"Mtcl2",0.948476144057235
"Tdg",0.948330102074208
"Prkd2",0.947756187960727
"Cluh",0.947756187960727
"Rp9",0.946840889034348
"Ap2b1",0.945403874557575
"Dst",0.945374958327718
"Pgm2",0.945374958327718
"Topors",0.945374958327718
"Donson",0.945374958327718
"Mapk1ip1l",0.945374958327718
"Rtp3",0.944806508692973
"Arhgef18",0.944459786934917
"Dlc1",0.94417861300932
"Gtf2e1",0.943905610451156
"Baz1b",0.940616218825693
"Tox4",0.938560082490652
"Cxxc1",0.938560082490652
"Bend7",0.938560082490652
"Arhgef10l",0.937939663668937
"Cldn14",0.937559912185687
"Cwc25",0.936748996993643
"Mdc1",0.932921219684573
"Psme3",0.932921219684573
"Bysl",0.932921219684573
"Gosr1",0.930129290719099
"Armc10",0.930129290719099
"Ggh",0.929307349738114
"Sf1",0.929017353462399
"Uggt2",0.929017353462399
"Zfp750",0.929017353462399
"Zmynd11",0.929017353462399
"Ski",0.928839791712909
"Myadm",0.928839791712909
"Zfp622",0.928839791712909
"Clta",0.928839791712909
"Arrb1",0.928839791712909
"Hnrnpd",0.928484771091325
"Zscan25",0.928484771091325
"Lnx2",0.928140150677098
"Wdr36",0.928140150677098
"Ppp1r1b",0.927473148009151
"Kdf1",0.927473148009151
"Snrnp200",0.927473148009151
"Fam43a",0.927473148009151
"Ralb",0.926712567860767
"Ets2",0.925975422652961
"Atp6v1d",0.924263866721145
"Epop",0.922165434087124
"Inf2",0.921836824743404
"Lama3",0.919323946423533
"Supt16",0.919323946423533
"Rpl38",0.919323946423533
"Asap2",0.915685051280071
"Ston2",0.915296139649506
"Fiz1",0.915296139649506
"Inhbb",0.915010396128933
"Calu",0.914727420684285
"Nop58",0.91407749517295
"Supt5",0.913992866660111
"Ppm1g",0.913992866660111
"Ubb",0.913517400349348
"Gypc",0.913233816193203
"Ptcd1",0.912104550603458
"Arhgap21",0.911938693494577
"Slc25a12",0.911155214103723
"Sugp1",0.911155214103723
"Pofut2",0.911155214103723
"Mapk6",0.911099058195587
"Dhx38",0.909477832791447
"Aqp1",0.90816683778599
"Eif2s2",0.906853431948001
"Wdr44",0.906598313550346
"Asb7",0.906561587004702
"Tmem51",0.904874021949555
"Cd276",0.904745676472037
"Mrps23",0.904671001957779
"Afap1l1",0.903931583676695
"Cyp1a1",0.903765032471394
"Rpap3",0.903765032471394
"Katnbl1",0.903765032471394
"Cyp4v3",0.902611023143421
"Myo10",0.902611023143421
"Zscan22",0.902611023143421
"Il13ra1",0.902020637599016
"Smad3",0.900731970186774
"Traf6",0.900731970186774
"Bltp2",0.900554620700814
"Ogdh",0.900554620700814
"Eif2ak1",0.899477508229327
"Agpat3",0.899415751992785
"Dnaja3",0.899282744484292
"Pphln1",0.899282744484292
"Pan3",0.896950976969336
"Eif3a",0.895500056328788
"Supt7l",0.895500056328788
"Faap24",0.894572246826223
"Cpb2",0.894160099002868
"Nono",0.893559635561252
"Setd1b",0.892902575669297
"Eloa",0.892654930486834
"Terf2",0.892298992991808
"Pogz",0.889163874131102
"Sptan1",0.889111667644454
"Rwdd4a",0.888403484092705
"Adam10",0.888299414928169
"Eif4e3",0.887483003064988
"mt-Nd5",0.887372647359219
"Ccpg1",0.887372647359219
"Trappc11",0.886066095968839
"Sin3a",0.884781835374593
"Qrich1",0.884766379170831
"Ankhd1",0.883934931861497
"R3hdm1",0.883923919217064
"Coro2b",0.882087645192006
"Dnajc18",0.881994800040828
"Chlsn",0.881716129765305
"Grn",0.881685937216438
"Ubp1",0.880623436641705
"Tada2b",0.880623436641705
"Septin11",0.880623436641705
"Zeb1",0.879428007111282
"Nynrin",0.878286810875504
"Ppp4r1",0.876971521744
"Zfp512b",0.874501701101205
"Kansl1",0.873191557937982
"Slc35d1",0.872105625655095
"Cnnm2",0.870890872894053
"Rab7",0.870759159907927
"Etf1",0.869428734626842
"C1qa",0.869414294881585
"Wbp11",0.869414294881585
"Aprt",0.869414294881585
"Hdac2",0.869414294881585
"Cdc40",0.869330798031999
"Ewsr1",0.867819416960127
"Hp",0.866409217267452
"Dnmt1",0.864610483830177
"Tanc1",0.861498661343544
"B4galt3",0.861100826587174
"Zbtb7a",0.860834968067683
"Nectin1",0.860017579746181
"Mink1",0.859750337962308
"Serpina1e",0.859306327380129
"Tmem176b",0.859306327380129
"Gtpbp1",0.858899001868436
"Gpatch2",0.858884444821512
"Nifk",0.858306601261941
"Gid8",0.85572043671303
"Cul2",0.855694033936146
"Celf2",0.855338654537204
"Itih1",0.855338654537204
"Golga5",0.855338654537204
"Robo4",0.854151041773308
"Utp14a",0.854151041773308
"Exosc10",0.854151041773308
"Ctsl",0.854151041773308
"Kidins220",0.85277923785682
"Cdh2",0.852257806860654
"Tmem87b",0.852211670221293
"Cd300lg",0.852211670221293
"Slc10a7",0.852011106099035
"Lin7c",0.848766143258633
"Tut7",0.847972880347373
"Kdm5c",0.847938105412911
"Prex1",0.847517877915506
"Slc39a13",0.847408487814395
"Slc7a6os",0.847408487814395
"Il17ra",0.845370006541434
"Trak2",0.845370006541434
"Ubqln1",0.845344200812424
"Pxk",0.844624746449941
"Tgfbr3",0.844171496179869
"Epb41",0.843992628784746
"Capn8",0.843240007818649
"Taf5l",0.842078669432405
"Ncf1",0.841262289813433
"Clec4a1",0.841070336395149
"Extl3",0.840526569392442
"Mrap",0.840526569392442
"Pi4ka",0.840181834999996
"Rbm17",0.840181834999996
"Shfl",0.840181834999996
"Plpp3",0.838715832509515
"Ssb",0.837789531261598
"1700012D01Rik",0.835405662220768
"Actmap",0.834972738294121
"Glg1",0.832361092482043
"Aldh3b1",0.831204290266751
"Pard3",0.827299154241844
"Fgl1",0.827299154241844
"Dennd1a",0.826927772449286
"Hhex",0.826927772449286
"Map3k14",0.825492060389575
"Pou6f1",0.825102425970735
"Ube2j2",0.825058745477407
"Plekha5",0.825058745477407
"Ctnnd1",0.821828858570291
"Atg16l2",0.819492114459926
"Cdc42ep2",0.819173170063448
"Sos2",0.8190369251409
"Dap",0.818259809864814
"Zfp362",0.817790773885214
"Kif13b",0.815537368283285
"Foxa3",0.815515115097623
"Nrde2",0.81512616911793
"Trim14",0.81512616911793
"She",0.813909480869784
"Entpd7",0.813520793869702
"Pfdn2",0.813371941504339
"Hmgxb3",0.813371941504339
"Maip1",0.813049617549448
"Sik2",0.812375644183814
"Ddx31",0.811780863188594
"Ascc2",0.810764914753345
"Ggta1",0.80901783705483
"Mmachc",0.808773174252702
"Srpra",0.808334381907953
"Zhx3",0.808072770638404
"Paf1",0.808072770638404
"Soat2",0.807862681315892
"Dtnb",0.807862681315892
"Ltv1",0.807741036753676
"Frrs1",0.807197596038084
"Ybx3",0.807197596038084
"Qsox1",0.807197596038084
"Abraxas2",0.807149727172925
"Dhx16",0.807149727172925
"Hdc",0.807149727172925
"Stard13",0.807078743800397
"Scamp3",0.804972024988176
"Trio",0.804933014883073
"Bahcc1",0.804872368843891
"Prox1",0.803734133786157
"Csad",0.803715794204638
"Sdad1",0.799665095718387
"Elk3",0.799021759006825
"Rrp12",0.799021759006825
"Paxip1",0.799021759006825
"Sidt2",0.797884586394752
"Snx4",0.79729445443219
"Lrrc20",0.79729445443219
"Crkl",0.797217375275824
"Dnajc30",0.795771702825685
"Myo1b",0.794431484731132
"Gpatch2l",0.79271420198782
"Clec1b",0.79267242046613
"Senp3",0.79267242046613
"Fgf1",0.79267242046613
"Sbno2",0.791611066228753
"Rrbp1",0.791611066228753
"1110038F14Rik",0.791611066228753
"Mef2d",0.791611066228753
"Zfp592",0.791570774392159
"Usp36",0.790913724480017
"Sdc2",0.790913724480017
"Taok3",0.790913724480017
"Dnajb9",0.790913724480017
"Acox2",0.790913724480017
"Tex2",0.790913724480017
"Dync1h1",0.790913724480017
"Eif4b",0.790325800905801
"Ncbp3",0.789498500643462
"Cp",0.789162905976003
"Ncdn",0.789162905976003
"Ttpal",0.789142884956711
"Prkce",0.788109384111592
"Eps8l2",0.787416619480954
"Zfp335",0.787323239968109
"Blzf1",0.786245422860092
"Nucb2",0.786245422860092
"B3gnt3",0.786245422860092
"Slco3a1",0.786245422860092
"Lasp1",0.786245422860092
"Cdk4",0.786127384732012
"Med12",0.785273223458536
"Unc13b",0.785273223458536
"Sbf2",0.785095681160549
"Slc7a8",0.785095681160549
"Sec63",0.784805564251784
"Ier2",0.783676202515601
"Zdhhc13",0.783676202515601
"Cstf2t",0.783457788662168
"Ulk1",0.783066645949714
"Crtc2",0.783031932341305
"Ccr5",0.782536624220896
"Mfap1a",0.782432750762631
"Hectd4",0.782186215262416
"Foxj2",0.782186215262416
"Ube2r2",0.782100525631411
"Parp4",0.78144232012367
"Nelfa",0.78144232012367
"Gon4l",0.781139900057045
"Rbpms",0.781139900057045
"Mettl6",0.781139900057045
"Kras",0.781139900057045
"Ankrd50",0.780218115977561
"Atf1",0.779813669526378
"Steap4",0.778508873070807
"Dnmt3b",0.778219001910082
"Mettl1",0.778219001910082
"Pdia5",0.777141084236727
"Yeats4",0.777141084236727
"Zfp790",0.776856447189273
"Wfs1",0.775406423297453
"Rasgrp3",0.775146178226145
"Galnt18",0.774585137083422
"Ext1",0.773746311344857
"Plagl2",0.773707435502475
"Btg2",0.772525012089707
"Ss18",0.772289855673778
"Farp1",0.772289855673778
"Ankrd17",0.77047080898238
"Sdr42e1",0.768531602902527
"Plekho1",0.768116362428638
"Zfp687",0.76808468930708
"Mbd2",0.76808468930708
"Atxn3",0.767159924061629
"Nek6",0.767091521313922
"Tatdn2",0.766790744014152
"Txnrd1",0.765858806490511
"Tbp",0.765858806490511
"Fbl",0.765489135061735
"2310033P09Rik",0.765489135061735
"Nacc1",0.764858211246629
"Sf3a1",0.764161682834479
"Hapln4",0.764161682834479
"Fscn1",0.763594683063375
"Zkscan17",0.763502101542028
"Caskin2",0.76318430451236
"Tsg101",0.762995836026622
"Brpf1",0.762995836026622
"Med25",0.762880910739509
"Ppp1r15b",0.762218245006606
"Ddx10",0.762218245006606
"Knop1",0.762218245006606
"Sf3b4",0.762005419165673
"Nop14",0.761031198972621
"C87436",0.75836893773064
"Rrp8",0.757769296504922
"Baz2a",0.757769296504922
"Hnrnpul2",0.757022995389874
"Rab11fip1",0.757022995389874
"Tlr2",0.756529549690539
"Pdcd11",0.756213028393263
"Fetub",0.756213028393263
"Ncor2",0.755841255378035
"Cd9",0.75563999509185
"C1ra",0.755437211170752
"Lcp1",0.755437211170752
"Cacul1",0.755156441586175
"Tspan9",0.75442763468938
"Mad1l1",0.75442763468938
"Nrp2",0.753795475818599
"Zfp318",0.753555552992243
"Sfswap",0.75319896225724
"Ppp6r2",0.75319896225724
"Maged1",0.752649077579019
"Kif3b",0.752649077579019
"Sun2",0.751801791627037
"Ylpm1",0.751145076435648
"Fam83h",0.750787469563178
"Tfdp2",0.750787469563178
"Ddx19a",0.750532918689304
"Rnf38",0.749843209333493
"Tcf4",0.749511465622477
"Aida",0.748371208390736
"Clec16a",0.748371208390736
"Pbx2",0.747573763434945
"Prkci",0.747573763434945
"Ftsj3",0.746412428065532
"Dnajc2",0.746412428065532
"Zmiz1",0.746412428065532
"Bbln",0.74590166110578
"Arg1",0.744433631014361
"Zbtb39",0.743586335322527
"Tor3a",0.743238930131981
"Nr2f2",0.743020428972161
"Psen1",0.741878481625992
"Ssh1",0.741878481625992
"B4galt1",0.741845113508695
"Urb1",0.740264582343521
"Nprl3",0.739999146216948
"H2-T24",0.73984089237089
"Pak2",0.739366813956596
"Senp1",0.739104625620466
"Mrpl38",0.739104625620466
"Pknox1",0.739057767990283
"Pigu",0.738442521551655
"Invs",0.737988798102876
"Tcf3",0.73771922135589
"Bptf",0.737491784056679
"Eftud2",0.737491784056679
"Cnot9",0.737491784056679
"Leo1",0.737491784056679
"Zfp316",0.737491784056679
"Arhgef26",0.737491784056679
"F11r",0.737491784056679
"Tle4",0.737491784056679
"Lsg1",0.737491784056679
"Cdc25a",0.737491784056679
"Adcy9",0.737491784056679
"A630072M18Rik",0.737491784056679
"Lgr5",0.737024178923184
"Uba1",0.737024178923184
"Erp44",0.736919893904682
"Pycr2",0.736803908925136
"Poc5",0.736121948482377
"Zswim8",0.735690986770391
"Stab1",0.735551943011408
"Faim",0.735438663596054
"Spart",0.734902003259339
"Ppan",0.732475171810154
"Trmt6",0.732475171810154
"Tceanc2",0.7321589578154
"Stam2",0.73189060890335
"Lsm14a",0.730470757776682
"Fem1a",0.730287864908236
"Nphp3",0.729759931617287
"Galnt4",0.729759931617287
"Ap3d1",0.729257556104803
"Ccdc71l",0.729022520495546
"Zc3hav1",0.728818025793587
"Usp16",0.728162293823975
"Ppig",0.726478996951054
"Pelp1",0.726282491658952
"Gatm",0.726282491658952
"Usf2",0.726282491658952
"Elf1",0.726165367501188
"Cbx7",0.723854465477815
"Sorbs2",0.723854465477815
"Dvl2",0.723854465477815
"Dnmt3a",0.723854465477815
"Slc38a10",0.723342090021202
"Ccnd3",0.723236953717419
"Secisbp2",0.723150288556653
"Ankrd49",0.723150288556653
"Tmppe",0.722847196017522
"Snx30",0.721433633226249
"Prg4",0.720541675191562
"Polrmt",0.720209586151759
"Surf6",0.720178833375814
"Tgif1",0.720178833375814
"Gjb2",0.719918488203194
"Tax1bp1",0.719918488203194
"Wdr33",0.719625156773149
"Rigi",0.719217399133576
"Pum3",0.718768442045292
"Rab12",0.718503651429453
"Man2a1",0.718464067942877
"6030458C11Rik",0.718256592693578
"Rab10",0.71742431903694
"Pspc1",0.717392126361508
"Tead3",0.716785120577591
"Srgap2",0.716589531125731
"Bpgm",0.716589531125731
"Ldlrad4",0.716589531125731
"Nop2",0.715816467797504
"Fzd6",0.715709347905227
"Dyrk1a",0.715709347905227
"Zfp9",0.714167699319002
"Ripor1",0.712203137540475
"Nherf1",0.712191912616511
"Gnaq",0.711889096188932
"Mxd1",0.711281233896102
"Osmr",0.708463994642963
"Gm2061",0.708375809737108
"Sash1",0.707843568823149
"Map4",0.707843568823149
"Ryk",0.706585233584138
"Mbnl2",0.706585233584138
"Abcc4",0.706306871843625
"Thbd",0.705985391274829
"Coro1c",0.705878175774529
"Vwce",0.705571568014833
"Rab35",0.704110782485055
"P2rx4",0.70285472133436
"Cdkn2c",0.702816283146828
"C6",0.702459936466384
"Mettl15",0.702282183755505
"Naf1",0.701543835429664
"Slc20a2",0.700675496256376
"Fxyd5",0.700489169239022
"Crnkl1",0.700489169239022
"Sh3glb1",0.700489169239022
"Pkig",0.699356154225971
"Tnfaip2",0.699356154225971
"Ik",0.699315522955938
"Mypop",0.699198488213815
"Mgat2",0.699198488213815
"Ago1",0.697942758542787
"Rhoa",0.697919981467927
"Ybx1",0.697405220166118
"Adnp2",0.697405220166118
"Rnf44",0.697055773481889
"Rnf144b",0.696750926743645
"Map3k4",0.69603141084337
"Bcl9l",0.695883885596947
"Dnttip1",0.695705467665427
"Pskh1",0.694269576943005
"Skap2",0.694085489553013
"Tomm34",0.694025386718876
"Katnip",0.693992957345614
"Zfp830",0.693992957345614
"Dstyk",0.693992957345614
"Mphosph8",0.692083156063741
"Ccl6",0.691789283199606
"Slc11a2",0.691789283199606
"Sox5",0.691091644531164
"Polr1e",0.691091644531164
"Tmem94",0.690924512190008
"Afdn",0.690924512190008
"Trim35",0.690924512190008
"Ppp1r16b",0.689672105585268
"Cfap298",0.689035278978563
"Smarcd1",0.689035278978563
"Bcorl1",0.689035278978563
"Cep131",0.68883609382564
"Mfsd5",0.688411495480705
"Gja4",0.686725294747998
"Cav2",0.686718804241813
"Ptpn2",0.686364444849021
"Bbx",0.685770076727207
"Foxj3",0.685359023528277
"Nsa2",0.68389554121781
"Pcbp1",0.683216688208795
"Rad17",0.68298618600118
"Dis3l2",0.68298618600118
"Scara5",0.68298618600118
"Cabin1",0.68298618600118
"Reep4",0.682962244745741
"Tpp1",0.682560989497462
"Rtn4rl1",0.682402769649181
"Meaf6",0.682370730570624
"Axin2",0.681783421457425
"Iars1",0.681424631716148
"Sema4c",0.680459467552339
"Zswim5",0.679879910238171
"Slc35c2",0.679879910238171
"Zfp384",0.679875104405598
"Zmynd8",0.679789454615951
"Lrrfip2",0.67971022033159
"Atf6",0.679684154343808
"Itpripl2",0.678177340121172
"Myo5b",0.678177340121172
"Kctd17",0.678177340121172
"Mak16",0.677133849143627
"Setd2",0.67671126696174
"Flot2",0.675844781225319
"Colgalt1",0.674235943010745
"Gmeb1",0.673084826773038
"Rfx1",0.672595833576465
"Usp42",0.672363353152482
"Jun",0.672363353152482
"Msh6",0.672363353152482
"Rnf111",0.671335754446042
"Pacsin2",0.671335754446042
"Olfm1",0.671335754446042
"Kdm3b",0.670676833847636
"Noc2l",0.67000975785447
"Rfwd3",0.669950182645789
"Cyp2c23",0.66983098352126
"Rrp1b",0.669613378122635
"Rnf39",0.669121667606174
"Snx2",0.667585365742746
"Rbfox2",0.667585365742746
"Esf1",0.666986703578015
"Mllt10",0.666511803780613
"Nufip1",0.666386975089046
"Phf23",0.66620572351641
"Hnrnph2",0.666108999241997
"Dcaf7",0.665299212043219
"Golm2",0.664311214272781
"Phc2",0.663263278929558
"Lrrc8d",0.663133553262607
"Otud3",0.662508165569278
"Ints4",0.662390947705052
"Dhx8",0.662390947705052
"Rbm48",0.661542546634077
"Klf7",0.661542546634077
"Ccdc88c",0.661512099815691
"Pik3c2g",0.66150743517185
"Itgb1",0.66150743517185
"Kdm2a",0.660700798781573
"Slc6a6",0.660587285144556
"Lmf2",0.660227760087799
"Thsd1",0.660053749813029
"Scap",0.660053749813029
"Mboat7",0.660053749813029
"Plekhg1",0.660053749813029
"Ang",0.660053749813029
"Siglece",0.660053749813029
"Champ1",0.659738459400524
"Ttc7b",0.659564991688958
"Polr3d",0.659258302939048
"Inpp5a",0.658863049382915
"Gemin5",0.658863049382915
"Csf2rb2",0.658863049382915
"Rarg",0.658863049382915
"Ptprm",0.658863049382915
"Plekhg2",0.658738238988292
"Sirpa",0.658662963049434
"Slc15a3",0.658662963049434
"Scnn1a",0.65859059375482
"Zfp503",0.657395431634458
"Pde4dip",0.657395431634458
"Tsc22d2",0.657395431634458
"Slc10a3",0.657395431634458
"Enpp3",0.656841188941413
"Fkbp15",0.656319780417721
"Iqsec1",0.655065402538669
"Arfgef2",0.654723197383956
"Cdh13",0.654723197383956
"Plrg1",0.654677063998164
"Nfic",0.654256112583545
"Rnf19b",0.654256112583545
"Selplg",0.65347676920888
"Hspb6",0.652952360895587
"Mrps2",0.652952360895587
"Nr2f6",0.65240863865375
"Cdc5l",0.65240863865375
"Gns",0.652377715358656
"Hnrnpm",0.652253417222058
"Tmem267",0.651975495781999
"Trp53bp2",0.651919078664584
"Homer3",0.651519041787016
"Prr14",0.651307117423587
"Alg8",0.651179916995377
"Atxn2",0.651179916995377
"Sirt2",0.651179916995377
"Tyw3",0.65104639067909
"Adam9",0.65104639067909
"Rbm27",0.651033944643788
"Magee1",0.651033944643788
"Ksr1",0.650705368184856
"Ube2e2",0.650661251906351
"Klf3",0.650171939239805
"Myo1c",0.650134800433412
"Atp11a",0.649852954355783
"Zfp579",0.649842062677781
"Snw1",0.649605072806784
"Fhip2b",0.647211255582343
"Ddx46",0.646585885231525
"Nfkbib",0.646585885231525
"Copa",0.646585885231525
"1700017B05Rik",0.646585885231525
"Uba2",0.646403493097574
"Ext2",0.64613893212662
"Esyt1",0.645760043340861
"Akirin1",0.645199676054756
"Ccdc9b",0.644525805467337
"Llgl2",0.644101939221075
"Lima1",0.643503613409143
"Rnf149",0.643454847439748
"Pop1",0.643454847439748
"Ercc4",0.643454847439748
"Lats1",0.643210046597956
"Ccdc174",0.643198424927415
"Synpo",0.642734118103821
"Zfp628",0.642734118103821
"Nploc4",0.642734118103821
"Rbms1",0.642610400244941
"Fli1",0.642249812075188
"Clic4",0.638583629274917
"Serpinb6b",0.638583629274917
"Kit",0.638490521135537
"Vps35l",0.638490521135537
"Gadd45b",0.637910941609712
"Egr1",0.637891964680105
"Zdhhc4",0.637463410466821
"Anapc10",0.637138374738625
"Lmo7",0.637138374738625
"Tdrkh",0.637138374738625
"Nasp",0.636307241265352
"Zfp143",0.636008861484689
"Zdhhc24",0.635999462126564
"Cntfr",0.635864021602076
"Ncbp1",0.635190095562594
"Sec24d",0.63518519509595
"Map4k5",0.634276709806823
"Cebpd",0.634276709806823
"C2cd2l",0.633604441878947
"Arhgef11",0.633604441878947
"Urb2",0.633604441878947
"Tmem67",0.633392122646146
"Cdh1",0.633392122646146
"Cyp2c37",0.633392122646146
"Adh7",0.633345924255615
"Ogfod1",0.631761288947191
"Zfp398",0.631761288947191
"Serpinf2",0.631727422939563
"Ccdc85c",0.631632538705321
"Otud5",0.630612902133337
"Ptpn23",0.630612902133337
"Dock5",0.629781042522353
"Btd",0.629346523204481
"Nos3",0.62917471446283
"Zfp91",0.628818239715431
"Nup50",0.628806449759841
"Preb",0.628594517818656
"Foxn3",0.626623844878601
"Fhip2a",0.625446479940355
"Exoc3l2",0.625446479940355
"Pitpna",0.625446479940355
"Srgn",0.625255616809081
"Zfp691",0.625255616809081
"Lrrc58",0.624811662106007
"Dusp10",0.623691202378325
"Dpp9",0.623387668571478
"Celsr1",0.622789756619534
"Smc3",0.622624169413466
"Fgfr1",0.621962056688967
"Creb3l2",0.620498981195561
"Micall2",0.620015784653586
"Wbp2",0.618380134576293
"Mia2",0.618380134576293
"Inpp5f",0.618162116223253
"Bola3",0.617409902447174
"Pkn1",0.617409902447174
"Rnf4",0.617409902447174
"Top1mt",0.6167892379206
"Cavin1",0.616747619147714
"Arl13b",0.616634690076501
"Sgms1",0.616446825557363
"Dnttip2",0.616416641003818
"2310057M21Rik",0.615541852675337
"Furin",0.614832701518885
"Ints12",0.614380845809041
"Thrb",0.614380845809041
"Plekhg6",0.614380845809041
"C9",0.614034719401622
"Ppp1cc",0.614034719401622
"Shf",0.613719895682178
"Mtf1",0.613064199812749
"Peak1",0.612279067902978
"Orm3",0.61177369153286
"Szt2",0.611218723284799
"Zfp951",0.611218723284799
"Rabl3",0.611218723284799
"Mettl14",0.611218723284799
"Hgs",0.611218723284799
"Gorasp2",0.611218723284799
"Rbpj",0.611218723284799
"Cobll1",0.611218723284799
"Zcchc7",0.610834937677871
"Gse1",0.610804864928549
"C5ar2",0.61018561051736
"Prep",0.61018561051736
"Bcas2",0.61018561051736
"Pip5k1c",0.610172695243837
"Zcchc14",0.610017121043221
"Niban1",0.610017121043221
"Wasl",0.610017121043221
"Gltp",0.610017121043221
"Amigo1",0.609975845530633
"Mertk",0.609975845530633
"Mef2a",0.609975845530633
"Efna1",0.609975845530633
"Elavl1",0.609975845530633
"Plpp1",0.609975845530633
"Ocrl",0.609975845530633
"Fam53c",0.609970260937407
"Capzb",0.609785424577633
"Lrrc8c",0.608906749312025
"Scamp5",0.608906749312025
"Med24",0.608512843070163
"Armcx5",0.608075625631935
"Ssbp4",0.60738302747098
"Uggt1",0.605356255001557
"Sbf1",0.60501493656316
"Pex26",0.604128166313394
"Tmem62",0.604128166313394
"Kpna2",0.603866718090879
"2310061I04Rik",0.603866718090879
"Cad",0.603798596958038
"Zscan20",0.603329755107468
